year,week_end_date,geography,age_group,sex,observed,expected,excess
2023,2023-02-05,England and Wales,65-69,people,153,152,1
2023,2023-02-05,England and Wales,70-74,female,104,117,-13
2023,2023-02-05,England and Wales,70-74,male,120,124,-4
2023,2023-02-05,England and Wales,70-74,people,224,242,-18
2023,2023-02-05,England and Wales,75-79,female,184,187,-3
2023,2023-02-05,England and Wales,75-79,male,209,198,11
2023,2023-02-05,England and Wales,75-79,people,393,385,8
2023,2023-02-05,England and Wales,80-84,female,288,281,7
2023,2023-02-05,England and Wales,80-84,male,270,297,-27
2023,2023-02-05,England and Wales,80-84,people,558,577,-19
2023,2023-02-05,England and Wales,85-89,female,284,282,2
2023,2023-02-05,England and Wales,85-89,male,307,298,9
2023,2023-02-05,England and Wales,85-89,people,591,580,11
2023,2023-02-05,England and Wales,90+,female,369,368,1
2023,2023-02-05,England and Wales,90+,male,400,390,10
2023,2023-02-05,England and Wales,90+,people,769,758,11
2023,2023-02-05,England and Wales,All ages,female,1457,1458,-1
2023,2023-02-05,England and Wales,All ages,male,1538,1542,-4
2023,2023-02-05,England and Wales,All ages,people,2995,3000,-5
2023,2023-02-05,Wales,0-29,female,1,1,0
2023,2023-02-05,Wales,0-29,male,1,1,0
2023,2023-02-05,Wales,0-29,people,2,2,0
2023,2023-02-05,Wales,30-44,female,1,1,0
2023,2023-02-05,Wales,30-44,male,1,1,0
2023,2023-02-05,Wales,30-44,people,2,2,0
2023,2023-02-05,Wales,45-49,female,1,1,0
2023,2023-02-05,Wales,45-49,male,1,1,0
2023,2023-02-05,Wales,45-49,people,2,1,1
2023,2023-02-05,Wales,50-54,female,1,1,-0
2023,2023-02-05,Wales,50-54,male,1,1,-0
2023,2023-02-05,Wales,50-54,people,2,2,-0
2023,2023-02-05,Wales,55-59,female,2,2,0
2023,2023-02-05,Wales,55-59,male,2,2,0
2023,2023-02-05,Wales,55-59,people,4,3,1
2023,2023-02-05,Wales,60-64,female,2,2,-0
2023,2023-02-05,Wales,60-64,male,3,3,0
2023,2023-02-05,Wales,60-64,people,5,5,-0
2023,2023-02-05,Wales,65-69,female,4,4,0
2023,2023-02-05,Wales,65-69,male,4,4,0
2023,2023-02-05,Wales,65-69,people,8,8,0
2023,2023-02-05,Wales,70-74,female,6,6,0
2023,2023-02-05,Wales,70-74,male,7,6,1
2023,2023-02-05,Wales,70-74,people,13,12,1
2023,2023-02-05,Wales,75-79,female,9,9,-0
2023,2023-02-05,Wales,75-79,male,10,10,0
2023,2023-02-05,Wales,75-79,people,19,19,-0
2023,2023-02-05,Wales,80-84,female,15,14,1
2023,2023-02-05,Wales,80-84,male,15,15,0
2023,2023-02-05,Wales,80-84,people,30,29,1
2023,2023-02-05,Wales,85-89,female,14,14,-0
2023,2023-02-05,Wales,85-89,male,15,15,-0
2023,2023-02-05,Wales,85-89,people,29,29,-0
2023,2023-02-05,Wales,90+,female,17,19,-2
2023,2023-02-05,Wales,90+,male,20,20,0
2023,2023-02-05,Wales,90+,people,37,38,-1
2023,2023-02-05,Wales,All ages,female,73,74,-1
2023,2023-02-05,Wales,All ages,male,80,78,2
2023,2023-02-05,Wales,All ages,people,153,151,2
2023,2023-02-12,England,0-29,female,17,17,0
2023,2023-02-12,England,0-29,male,18,18,0
2023,2023-02-12,England,0-29,people,35,35,0
2023,2023-02-12,England,30-44,female,16,17,-1
2023,2023-02-12,England,30-44,male,18,18,0
2023,2023-02-12,England,30-44,people,34,34,-0
2023,2023-02-12,England,45-49,female,11,11,-0
2023,2023-02-12,England,45-49,male,10,12,-2
2023,2023-02-12,England,45-49,people,21,23,-2
2023,2023-02-12,England,50-54,female,19,19,0
2023,2023-02-12,England,50-54,male,19,20,-1
2023,2023-02-12,England,50-54,people,38,38,-0
2023,2023-02-12,England,55-59,female,28,30,-2
2023,2023-02-12,England,55-59,male,30,31,-1
2023,2023-02-12,England,55-59,people,58,61,-3
2023,2023-02-12,England,60-64,female,41,45,-4
2023,2023-02-12,England,60-64,male,47,47,-0
2023,2023-02-12,England,60-64,people,88,92,-4
2023,2023-02-12,England,65-69,female,68,68,0
2023,2023-02-12,England,65-69,male,70,72,-2
2023,2023-02-12,England,65-69,people,138,140,-2
2023,2023-02-12,England,70-74,female,110,108,2
2023,2023-02-12,England,70-74,male,111,114,-3
2023,2023-02-12,England,70-74,people,221,222,-1
2023,2023-02-12,England,75-79,female,169,172,-3
2023,2023-02-12,England,75-79,male,182,182,0
2023,2023-02-12,England,75-79,people,351,353,-2
2023,2023-02-12,England,80-84,female,255,258,-3
2023,2023-02-12,England,80-84,male,291,272,19
2023,2023-02-12,England,80-84,people,546,530,16
2023,2023-02-12,England,85-89,female,267,259,8
2023,2023-02-12,England,85-89,male,273,274,-1
2023,2023-02-12,England,85-89,people,540,532,8
2023,2023-02-12,England,90+,female,314,338,-24
2023,2023-02-12,England,90+,male,382,358,24
2023,2023-02-12,England,90+,people,696,696,0
2023,2023-02-12,England,All ages,female,1315,1338,-23
2023,2023-02-12,England,All ages,male,1451,1416,35
2023,2023-02-12,England,All ages,people,2766,2754,12
2023,2023-02-12,England and Wales,0-29,female,18,18,0
2023,2023-02-12,England and Wales,0-29,male,19,19,0
2023,2023-02-12,England and Wales,0-29,people,37,37,0
2023,2023-02-12,England and Wales,30-44,female,17,18,-1
2023,2023-02-12,England and Wales,30-44,male,19,19,0
2023,2023-02-12,England and Wales,30-44,people,36,36,-0
2023,2023-02-12,England and Wales,45-49,female,12,12,0
2023,2023-02-12,England and Wales,45-49,male,11,13,-2
2023,2023-02-12,England and Wales,45-49,people,23,25,-2
2023,2023-02-12,England and Wales,50-54,female,20,20,0
2023,2023-02-12,England and Wales,50-54,male,20,21,-1
2023,2023-02-12,England and Wales,50-54,people,40,40,-0
2023,2023-02-12,England and Wales,55-59,female,30,31,-1
2023,2023-02-12,England and Wales,55-59,male,31,33,-2
2023,2023-02-12,England and Wales,55-59,people,61,64,-3
2023,2023-02-12,England and Wales,60-64,female,43,47,-4
2023,2023-02-12,England and Wales,60-64,male,50,50,0
2023,2023-02-12,England and Wales,60-64,people,93,97,-4
2023,2023-02-12,England and Wales,65-69,female,72,72,0
2023,2023-02-12,England and Wales,65-69,male,74,76,-2
2023,2023-02-12,England and Wales,65-69,people,146,147,-1
2023,2023-02-12,England and Wales,70-74,female,116,113,3
2023,2023-02-12,England and Wales,70-74,male,117,120,-3
2023,2023-02-12,England and Wales,70-74,people,233,233,-0
2023,2023-02-12,England and Wales,75-79,female,178,181,-3
2023,2023-02-12,England and Wales,75-79,male,192,191,1
2023,2023-02-12,England and Wales,75-79,people,370,372,-2
2023,2023-02-12,England and Wales,80-84,female,269,271,-2
2023,2023-02-12,England and Wales,80-84,male,306,287,19
2023,2023-02-12,England and Wales,80-84,people,575,558,17
2023,2023-02-12,England and Wales,85-89,female,282,272,10
2023,2023-02-12,England and Wales,85-89,male,288,288,-0
2023,2023-02-12,England and Wales,85-89,people,570,561,9
2023,2023-02-12,England and Wales,90+,female,330,356,-26
2023,2023-02-12,England and Wales,90+,male,401,377,24
2023,2023-02-12,England and Wales,90+,people,731,733,-2
2023,2023-02-12,England and Wales,All ages,female,1387,1409,-22
2023,2023-02-12,England and Wales,All ages,male,1528,1491,37
2023,2023-02-12,England and Wales,All ages,people,2915,2900,15
2023,2023-02-12,Wales,0-29,female,1,1,0
2023,2023-02-12,Wales,0-29,male,1,1,0
2023,2023-02-12,Wales,0-29,people,2,2,0
2023,2023-02-12,Wales,30-44,female,1,1,0
2023,2023-02-12,Wales,30-44,male,1,1,0
2023,2023-02-12,Wales,30-44,people,2,2,0
2023,2023-02-12,Wales,45-49,female,1,1,0
2023,2023-02-12,Wales,45-49,male,1,1,0
2023,2023-02-12,Wales,45-49,people,2,1,1
2023,2023-02-12,Wales,50-54,female,1,1,0
2023,2023-02-12,Wales,50-54,male,1,1,-0
2023,2023-02-12,Wales,50-54,people,2,2,-0
2023,2023-02-12,Wales,55-59,female,2,2,0
2023,2023-02-12,Wales,55-59,male,1,2,-1
2023,2023-02-12,Wales,55-59,people,3,3,-0
2023,2023-02-12,Wales,60-64,female,2,2,-0
2023,2023-02-12,Wales,60-64,male,3,3,0
2023,2023-02-12,Wales,60-64,people,5,5,0
2023,2023-02-12,Wales,65-69,female,4,4,0
2023,2023-02-12,Wales,65-69,male,4,4,0
2023,2023-02-12,Wales,65-69,people,8,7,1
2023,2023-02-12,Wales,70-74,female,6,6,0
2023,2023-02-12,Wales,70-74,male,6,6,-0
2023,2023-02-12,Wales,70-74,people,12,12,0
2023,2023-02-12,Wales,75-79,female,9,9,-0
2023,2023-02-12,Wales,75-79,male,10,10,0
2023,2023-02-12,Wales,75-79,people,19,19,0
2023,2023-02-12,Wales,80-84,female,14,14,0
2023,2023-02-12,Wales,80-84,male,15,14,1
2023,2023-02-12,Wales,80-84,people,29,28,1
2023,2023-02-12,Wales,85-89,female,15,14,1
2023,2023-02-12,Wales,85-89,male,15,15,0
2023,2023-02-12,Wales,85-89,people,30,28,2
2023,2023-02-12,Wales,90+,female,16,18,-2
2023,2023-02-12,Wales,90+,male,19,19,-0
2023,2023-02-12,Wales,90+,people,35,37,-2
2023,2023-02-12,Wales,All ages,female,72,71,1
2023,2023-02-12,Wales,All ages,male,77,75,2
2023,2023-02-12,Wales,All ages,people,149,146,3
2023,2023-02-19,England,0-29,female,18,17,1
2023,2023-02-19,England,0-29,male,16,18,-2
2023,2023-02-19,England,0-29,people,34,35,-1
2023,2023-02-19,England,30-44,female,16,17,-1
2023,2023-02-19,England,30-44,male,17,18,-1
2023,2023-02-19,England,30-44,people,33,34,-1
2023,2023-02-19,England,45-49,female,11,11,-0
2023,2023-02-19,England,45-49,male,11,12,-1
2023,2023-02-19,England,45-49,people,22,23,-1
2023,2023-02-19,England,50-54,female,18,19,-1
2023,2023-02-19,England,50-54,male,19,20,-1
2023,2023-02-19,England,50-54,people,37,38,-1
2023,2023-02-19,England,55-59,female,29,30,-1
2023,2023-02-19,England,55-59,male,30,31,-1
2023,2023-02-19,England,55-59,people,59,61,-2
2023,2023-02-19,England,60-64,female,41,45,-4
2023,2023-02-19,England,60-64,male,48,47,1
2023,2023-02-19,England,60-64,people,89,92,-3
2023,2023-02-19,England,65-69,female,67,68,-1
2023,2023-02-19,England,65-69,male,80,72,8
2023,2023-02-19,England,65-69,people,147,140,7
2023,2023-02-19,England,70-74,female,108,107,1
2023,2023-02-19,England,70-74,male,119,114,5
2023,2023-02-19,England,70-74,people,227,221,6
2023,2023-02-19,England,75-79,female,181,171,10
2023,2023-02-19,England,75-79,male,191,181,10
2023,2023-02-19,England,75-79,people,372,352,20
2023,2023-02-19,England,80-84,female,247,257,-10
2023,2023-02-19,England,80-84,male,299,272,27
2023,2023-02-19,England,80-84,people,546,528,18
2023,2023-02-19,England,85-89,female,258,258,0
2023,2023-02-19,England,85-89,male,302,273,29
2023,2023-02-19,England,85-89,people,560,531,29
2023,2023-02-19,England,90+,female,288,337,-49
2023,2023-02-19,England,90+,male,351,357,-6
2023,2023-02-19,England,90+,people,639,694,-55
2023,2023-02-19,England,All ages,female,1282,1334,-52
2023,2023-02-19,England,All ages,male,1483,1411,72
2023,2023-02-19,England,All ages,people,2765,2745,20
2023,2023-02-19,England and Wales,0-29,female,19,18,1
2023,2023-02-19,England and Wales,0-29,male,17,19,-2
2023,2023-02-19,England and Wales,0-29,people,36,36,-0
2023,2023-02-19,England and Wales,30-44,female,17,18,-1
2023,2023-02-19,England and Wales,30-44,male,18,19,-1
2023,2023-02-19,England and Wales,30-44,people,35,36,-1
2023,2023-02-19,England and Wales,45-49,female,12,12,0
2023,2023-02-19,England and Wales,45-49,male,12,13,-1
2023,2023-02-19,England and Wales,45-49,people,24,25,-1
2023,2023-02-19,England and Wales,50-54,female,19,20,-1
2023,2023-02-19,England and Wales,50-54,male,20,21,-1
2023,2023-02-19,England and Wales,50-54,people,39,40,-1
2023,2023-02-19,England and Wales,55-59,female,31,31,-0
2023,2023-02-19,England and Wales,55-59,male,32,33,-1
2023,2023-02-19,England and Wales,55-59,people,63,65,-2
2023,2023-02-19,England and Wales,60-64,female,43,47,-4
2023,2023-02-19,England and Wales,60-64,male,50,50,0
2023,2023-02-19,England and Wales,60-64,people,93,97,-4
2023,2023-02-19,England and Wales,65-69,female,71,72,-1
2023,2023-02-19,England and Wales,65-69,male,84,76,8
2023,2023-02-19,England and Wales,65-69,people,155,147,8
2023,2023-02-19,England and Wales,70-74,female,114,113,1
2023,2023-02-19,England and Wales,70-74,male,125,120,5
2023,2023-02-19,England and Wales,70-74,people,239,233,6
2023,2023-02-19,England and Wales,75-79,female,190,180,10
2023,2023-02-19,England and Wales,75-79,male,201,191,10
2023,2023-02-19,England and Wales,75-79,people,391,371,20
2023,2023-02-19,England and Wales,80-84,female,261,270,-9
2023,2023-02-19,England and Wales,80-84,male,313,286,27
2023,2023-02-19,England and Wales,80-84,people,574,556,18
2023,2023-02-19,England and Wales,85-89,female,271,272,-1
2023,2023-02-19,England and Wales,85-89,male,316,287,29
2023,2023-02-19,England and Wales,85-89,people,587,559,28
2023,2023-02-19,England and Wales,90+,female,304,355,-51
2023,2023-02-19,England and Wales,90+,male,370,375,-5
2023,2023-02-19,England and Wales,90+,people,674,730,-56
2023,2023-02-19,England and Wales,All ages,female,1352,1405,-53
2023,2023-02-19,England and Wales,All ages,male,1558,1486,72
2023,2023-02-19,England and Wales,All ages,people,2910,2891,19
2023,2023-02-19,Wales,0-29,female,1,1,0
2023,2023-02-19,Wales,0-29,male,1,1,0
2023,2023-02-19,Wales,0-29,people,2,2,0
2023,2023-02-19,Wales,30-44,female,1,1,0
2023,2023-02-19,Wales,30-44,male,1,1,0
2023,2023-02-19,Wales,30-44,people,2,2,0
2023,2023-02-19,Wales,45-49,female,1,1,0
2023,2023-02-19,Wales,45-49,male,1,1,0
2023,2023-02-19,Wales,45-49,people,2,1,1
2023,2023-02-19,Wales,50-54,female,1,1,0
2023,2023-02-19,Wales,50-54,male,1,1,-0
2023,2023-02-19,Wales,50-54,people,2,2,-0
2023,2023-02-19,Wales,55-59,female,2,2,0
2023,2023-02-19,Wales,55-59,male,2,2,0
2023,2023-02-19,Wales,55-59,people,4,3,1
2023,2023-02-19,Wales,60-64,female,2,2,-0
2023,2023-02-19,Wales,60-64,male,2,3,-1
2023,2023-02-19,Wales,60-64,people,4,5,-1
2023,2023-02-19,Wales,65-69,female,4,4,0
2023,2023-02-19,Wales,65-69,male,4,4,0
2023,2023-02-19,Wales,65-69,people,8,7,1
2023,2023-02-19,Wales,70-74,female,6,6,0
2023,2023-02-19,Wales,70-74,male,6,6,-0
2023,2023-02-19,Wales,70-74,people,12,12,0
2023,2023-02-19,Wales,75-79,female,9,9,-0
2023,2023-02-19,Wales,75-79,male,10,10,0
2023,2023-02-19,Wales,75-79,people,19,19,0
2023,2023-02-19,Wales,80-84,female,14,14,0
2023,2023-02-19,Wales,80-84,male,14,14,-0
2023,2023-02-19,Wales,80-84,people,28,28,-0
2023,2023-02-19,Wales,85-89,female,13,14,-1
2023,2023-02-19,Wales,85-89,male,14,14,-0
2023,2023-02-19,Wales,85-89,people,27,28,-1
2023,2023-02-19,Wales,90+,female,16,18,-2
2023,2023-02-19,Wales,90+,male,19,19,0
2023,2023-02-19,Wales,90+,people,35,37,-2
2023,2023-02-19,Wales,All ages,female,70,71,-1
2023,2023-02-19,Wales,All ages,male,75,75,-0
2023,2023-02-19,Wales,All ages,people,145,146,-1
2023,2023-02-26,England,0-29,female,17,17,-0
2023,2023-02-26,England,0-29,male,19,18,1
2023,2023-02-26,England,0-29,people,36,36,0
2023,2023-02-26,England,30-44,female,17,17,-0
2023,2023-02-26,England,30-44,male,18,18,-0
2023,2023-02-26,England,30-44,people,35,35,-0
2023,2023-02-26,England,45-49,female,10,11,-1
2023,2023-02-26,England,45-49,male,12,12,-0
2023,2023-02-26,England,45-49,people,22,23,-1
2023,2023-02-26,England,50-54,female,19,19,0
2023,2023-02-26,England,50-54,male,20,20,0
2023,2023-02-26,England,50-54,people,39,39,0
2023,2023-02-26,England,55-59,female,30,30,0
2023,2023-02-26,England,55-59,male,32,32,0
2023,2023-02-26,England,55-59,people,62,62,0
2023,2023-02-26,England,60-64,female,44,45,-1
2023,2023-02-26,England,60-64,male,45,48,-3
2023,2023-02-26,England,60-64,people,89,93,-4
2023,2023-02-26,England,65-69,female,68,68,-0
2023,2023-02-26,England,65-69,male,64,72,-8
2023,2023-02-26,England,65-69,people,132,141,-9
2023,2023-02-26,England,70-74,female,106,111,-5
2023,2023-02-26,England,70-74,male,118,117,1
2023,2023-02-26,England,70-74,people,224,228,-4
2023,2023-02-26,England,75-79,female,168,176,-8
2023,2023-02-26,England,75-79,male,197,186,11
2023,2023-02-26,England,75-79,people,365,363,2
2023,2023-02-26,England,80-84,female,277,264,13
2023,2023-02-26,England,80-84,male,276,280,-4
2023,2023-02-26,England,80-84,people,553,544,9
2023,2023-02-26,England,85-89,female,232,266,-34
2023,2023-02-26,England,85-89,male,277,281,-4
2023,2023-02-26,England,85-89,people,509,546,-37
2023,2023-02-26,England,90+,female,344,347,-3
2023,2023-02-26,England,90+,male,362,367,-5
2023,2023-02-26,England,90+,people,706,714,-8
2023,2023-02-26,England,All ages,female,1332,1374,-42
2023,2023-02-26,England,All ages,male,1440,1454,-14
2023,2023-02-26,England,All ages,people,2772,2828,-56
2023,2023-02-26,England and Wales,0-29,female,18,18,-0
2023,2023-02-26,England and Wales,0-29,male,20,19,1
2023,2023-02-26,England and Wales,0-29,people,38,38,0
2023,2023-02-26,England and Wales,30-44,female,18,18,-0
2023,2023-02-26,England and Wales,30-44,male,19,19,-0
2023,2023-02-26,England and Wales,30-44,people,37,37,-0
2023,2023-02-26,England and Wales,45-49,female,11,12,-1
2023,2023-02-26,England and Wales,45-49,male,13,13,0
2023,2023-02-26,England and Wales,45-49,people,24,25,-1
2023,2023-02-26,England and Wales,50-54,female,20,20,0
2023,2023-02-26,England and Wales,50-54,male,21,21,0
2023,2023-02-26,England and Wales,50-54,people,41,41,0
2023,2023-02-26,England and Wales,55-59,female,32,32,0
2023,2023-02-26,England and Wales,55-59,male,34,33,1
2023,2023-02-26,England and Wales,55-59,people,66,65,1
2023,2023-02-26,England and Wales,60-64,female,46,47,-1
2023,2023-02-26,England and Wales,60-64,male,47,50,-3
2023,2023-02-26,England and Wales,60-64,people,93,98,-5
2023,2023-02-26,England and Wales,65-69,female,72,72,-0
2023,2023-02-26,England and Wales,65-69,male,68,76,-8
2023,2023-02-26,England and Wales,65-69,people,140,148,-8
2023,2023-02-26,England and Wales,70-74,female,112,116,-4
2023,2023-02-26,England and Wales,70-74,male,124,123,1
2023,2023-02-26,England and Wales,70-74,people,236,240,-4
2023,2023-02-26,England and Wales,75-79,female,177,186,-9
2023,2023-02-26,England and Wales,75-79,male,207,196,11
2023,2023-02-26,England and Wales,75-79,people,384,382,2
2023,2023-02-26,England and Wales,80-84,female,292,278,14
2023,2023-02-26,England and Wales,80-84,male,291,295,-4
2023,2023-02-26,England and Wales,80-84,people,583,573,10
2023,2023-02-26,England and Wales,85-89,female,247,280,-33
2023,2023-02-26,England and Wales,85-89,male,292,296,-4
2023,2023-02-26,England and Wales,85-89,people,539,576,-37
2023,2023-02-26,England and Wales,90+,female,364,366,-2
2023,2023-02-26,England and Wales,90+,male,381,387,-6
2023,2023-02-26,England and Wales,90+,people,745,752,-7
2023,2023-02-26,England and Wales,All ages,female,1409,1447,-38
2023,2023-02-26,England and Wales,All ages,male,1517,1531,-14
2023,2023-02-26,England and Wales,All ages,people,2926,2978,-52
2023,2023-02-26,Wales,0-29,female,1,1,0
2023,2023-02-26,Wales,0-29,male,1,1,0
2023,2023-02-26,Wales,0-29,people,2,2,0
2023,2023-02-26,Wales,30-44,female,1,1,0
2023,2023-02-26,Wales,30-44,male,1,1,0
2023,2023-02-26,Wales,30-44,people,2,2,0
2023,2023-02-26,Wales,45-49,female,1,1,0
2023,2023-02-26,Wales,45-49,male,1,1,0
2023,2023-02-26,Wales,45-49,people,2,1,1
2023,2023-02-26,Wales,50-54,female,1,1,0
2023,2023-02-26,Wales,50-54,male,1,1,-0
2023,2023-02-26,Wales,50-54,people,2,2,-0
2023,2023-02-26,Wales,55-59,female,2,2,0
2023,2023-02-26,Wales,55-59,male,2,2,0
2023,2023-02-26,Wales,55-59,people,4,3,1
2023,2023-02-26,Wales,60-64,female,2,2,-0
2023,2023-02-26,Wales,60-64,male,2,3,-1
2023,2023-02-26,Wales,60-64,people,4,5,-1
2023,2023-02-26,Wales,65-69,female,4,4,0
2023,2023-02-26,Wales,65-69,male,4,4,0
2023,2023-02-26,Wales,65-69,people,8,7,1
2023,2023-02-26,Wales,70-74,female,6,6,0
2023,2023-02-26,Wales,70-74,male,6,6,-0
2023,2023-02-26,Wales,70-74,people,12,12,-0
2023,2023-02-26,Wales,75-79,female,9,9,-0
2023,2023-02-26,Wales,75-79,male,10,10,0
2023,2023-02-26,Wales,75-79,people,19,19,-0
2023,2023-02-26,Wales,80-84,female,15,14,1
2023,2023-02-26,Wales,80-84,male,15,15,0
2023,2023-02-26,Wales,80-84,people,30,29,1
2023,2023-02-26,Wales,85-89,female,15,14,1
2023,2023-02-26,Wales,85-89,male,15,15,0
2023,2023-02-26,Wales,85-89,people,30,29,1
2023,2023-02-26,Wales,90+,female,20,18,2
2023,2023-02-26,Wales,90+,male,19,20,-1
2023,2023-02-26,Wales,90+,people,39,38,1
2023,2023-02-26,Wales,All ages,female,77,73,4
2023,2023-02-26,Wales,All ages,male,77,77,-0
2023,2023-02-26,Wales,All ages,people,154,150,4
