year,week,week_label,week_start_date,week_end_date,geography,age_group,sex,deaths,population,age_coarse,weeknumber,timeindex,logpop,expected_deaths,excess_deaths
2023,6,2023-W06,2023-02-06,2023-02-12,England,85-89,male,273,425150,70+,6,422,13,274,-1
2023,6,2023-W06,2023-02-06,2023-02-12,England,85-89,female,267,442504,70+,6,422,13,259,8
2023,6,2023-W06,2023-02-06,2023-02-12,England,90+,male,382,283434,70+,6,422,13,358,24
2023,6,2023-W06,2023-02-06,2023-02-12,England,90+,female,314,295002,70+,6,422,13,338,-24
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,0-29,male,1,507197,70+,6,422,13,1,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,0-29,female,1,527899,70+,6,422,13,1,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,30-44,male,1,268516,70+,6,422,13,1,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,30-44,female,1,279476,70+,6,422,13,1,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,45-49,male,1,89505,30-69,6,422,11,1,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,45-49,female,1,93159,30-69,6,422,11,1,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,50-54,male,1,89505,30-69,6,422,11,1,-0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,50-54,female,1,93159,30-69,6,422,11,1,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,55-59,male,1,89505,30-69,6,422,11,2,-1
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,55-59,female,2,93159,30-69,6,422,11,2,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,60-64,male,3,89505,30-69,6,422,11,3,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,60-64,female,2,93159,30-69,6,422,11,2,-0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,65-69,male,4,74588,30-69,6,422,11,4,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,65-69,female,4,77632,30-69,6,422,11,4,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,70-74,male,6,74588,70+,6,422,11,6,-0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,70-74,female,6,77632,70+,6,422,11,6,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,75-79,male,10,59670,70+,6,422,11,10,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,75-79,female,9,62106,70+,6,422,11,9,-0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,80-84,male,15,44753,70+,6,422,11,14,1
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,80-84,female,14,46579,70+,6,422,11,14,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,85-89,male,15,22376,70+,6,422,10,15,0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,85-89,female,15,23290,70+,6,422,10,14,1
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,90+,male,19,14918,70+,6,422,10,19,-0
2023,6,2023-W06,2023-02-06,2023-02-12,Wales,90+,female,16,15526,70+,6,422,10,18,-2
2023,7,2023-W07,2023-02-13,2023-02-19,England,0-29,male,16,9636744,70+,7,423,16,18,-2
2023,7,2023-W07,2023-02-13,2023-02-19,England,0-29,female,18,10030080,70+,7,423,16,17,1
2023,7,2023-W07,2023-02-13,2023-02-19,England,30-44,male,17,5101806,70+,7,423,15,18,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,30-44,female,16,5310042,70+,7,423,15,17,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,45-49,male,11,1700602,30-69,7,423,14,12,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,45-49,female,11,1770014,30-69,7,423,14,11,-0
2023,7,2023-W07,2023-02-13,2023-02-19,England,50-54,male,19,1700602,30-69,7,423,14,20,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,50-54,female,18,1770014,30-69,7,423,14,19,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,55-59,male,30,1700602,30-69,7,423,14,31,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,55-59,female,29,1770014,30-69,7,423,14,30,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,60-64,male,48,1700602,30-69,7,423,14,47,1
2023,7,2023-W07,2023-02-13,2023-02-19,England,60-64,female,41,1770014,30-69,7,423,14,45,-4
2023,7,2023-W07,2023-02-13,2023-02-19,England,65-69,male,80,1417168,30-69,7,423,14,72,8
2023,7,2023-W07,2023-02-13,2023-02-19,England,65-69,female,67,1475012,30-69,7,423,14,68,-1
2023,7,2023-W07,2023-02-13,2023-02-19,England,70-74,male,119,1417168,70+,7,423,14,114,5
2023,7,2023-W07,2023-02-13,2023-02-19,England,70-74,female,108,1475012,70+,7,423,14,107,1
2023,7,2023-W07,2023-02-13,2023-02-19,England,75-79,male,191,1133735,70+,7,423,14,181,10
2023,7,2023-W07,2023-02-13,2023-02-19,England,75-79,female,181,1180009,70+,7,423,14,171,10
2023,7,2023-W07,2023-02-13,2023-02-19,England,80-84,male,299,850301,70+,7,423,14,272,27
2023,7,2023-W07,2023-02-13,2023-02-19,England,80-84,female,247,885007,70+,7,423,14,257,-10
2023,7,2023-W07,2023-02-13,2023-02-19,England,85-89,male,302,425150,70+,7,423,13,273,29
2023,7,2023-W07,2023-02-13,2023-02-19,England,85-89,female,258,442504,70+,7,423,13,258,0
2023,7,2023-W07,2023-02-13,2023-02-19,England,90+,male,351,283434,70+,7,423,13,357,-6
2023,7,2023-W07,2023-02-13,2023-02-19,England,90+,female,288,295002,70+,7,423,13,337,-49
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,0-29,male,1,507197,70+,7,423,13,1,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,0-29,female,1,527899,70+,7,423,13,1,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,30-44,male,1,268516,70+,7,423,13,1,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,30-44,female,1,279476,70+,7,423,13,1,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,45-49,male,1,89505,30-69,7,423,11,1,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,45-49,female,1,93159,30-69,7,423,11,1,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,50-54,male,1,89505,30-69,7,423,11,1,-0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,50-54,female,1,93159,30-69,7,423,11,1,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,55-59,male,2,89505,30-69,7,423,11,2,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,55-59,female,2,93159,30-69,7,423,11,2,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,60-64,male,2,89505,30-69,7,423,11,3,-1
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,60-64,female,2,93159,30-69,7,423,11,2,-0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,65-69,male,4,74588,30-69,7,423,11,4,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,65-69,female,4,77632,30-69,7,423,11,4,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,70-74,male,6,74588,70+,7,423,11,6,-0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,70-74,female,6,77632,70+,7,423,11,6,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,75-79,male,10,59670,70+,7,423,11,10,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,75-79,female,9,62106,70+,7,423,11,9,-0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,80-84,male,14,44753,70+,7,423,11,14,-0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,80-84,female,14,46579,70+,7,423,11,14,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,85-89,male,14,22376,70+,7,423,10,14,-0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,85-89,female,13,23290,70+,7,423,10,14,-1
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,90+,male,19,14918,70+,7,423,10,19,0
2023,7,2023-W07,2023-02-13,2023-02-19,Wales,90+,female,16,15526,70+,7,423,10,18,-2
2023,8,2023-W08,2023-02-20,2023-02-26,England,0-29,male,19,9636744,70+,8,424,16,18,1
2023,8,2023-W08,2023-02-20,2023-02-26,England,0-29,female,17,10030080,70+,8,424,16,17,-0
2023,8,2023-W08,2023-02-20,2023-02-26,England,30-44,male,18,5101806,70+,8,424,15,18,-0
2023,8,2023-W08,2023-02-20,2023-02-26,England,30-44,female,17,5310042,70+,8,424,15,17,-0
2023,8,2023-W08,2023-02-20,2023-02-26,England,45-49,male,12,1700602,30-69,8,424,14,12,-0
2023,8,2023-W08,2023-02-20,2023-02-26,England,45-49,female,10,1770014,30-69,8,424,14,11,-1
2023,8,2023-W08,2023-02-20,2023-02-26,England,50-54,male,20,1700602,30-69,8,424,14,20,0
2023,8,2023-W08,2023-02-20,2023-02-26,England,50-54,female,19,1770014,30-69,8,424,14,19,0
2023,8,2023-W08,2023-02-20,2023-02-26,England,55-59,male,32,1700602,30-69,8,424,14,32,0
2023,8,2023-W08,2023-02-20,2023-02-26,England,55-59,female,30,1770014,30-69,8,424,14,30,0
2023,8,2023-W08,2023-02-20,2023-02-26,England,60-64,male,45,1700602,30-69,8,424,14,48,-3
2023,8,2023-W08,2023-02-20,2023-02-26,England,60-64,female,44,1770014,30-69,8,424,14,45,-1
2023,8,2023-W08,2023-02-20,2023-02-26,England,65-69,male,64,1417168,30-69,8,424,14,72,-8
2023,8,2023-W08,2023-02-20,2023-02-26,England,65-69,female,68,1475012,30-69,8,424,14,68,-0
2023,8,2023-W08,2023-02-20,2023-02-26,England,70-74,male,118,1417168,70+,8,424,14,117,1
2023,8,2023-W08,2023-02-20,2023-02-26,England,70-74,female,106,1475012,70+,8,424,14,111,-5
2023,8,2023-W08,2023-02-20,2023-02-26,England,75-79,male,197,1133735,70+,8,424,14,186,11
2023,8,2023-W08,2023-02-20,2023-02-26,England,75-79,female,168,1180009,70+,8,424,14,176,-8
2023,8,2023-W08,2023-02-20,2023-02-26,England,80-84,male,276,850301,70+,8,424,14,280,-4
2023,8,2023-W08,2023-02-20,2023-02-26,England,80-84,female,277,885007,70+,8,424,14,264,13
2023,8,2023-W08,2023-02-20,2023-02-26,England,85-89,male,277,425150,70+,8,424,13,281,-4
2023,8,2023-W08,2023-02-20,2023-02-26,England,85-89,female,232,442504,70+,8,424,13,266,-34
2023,8,2023-W08,2023-02-20,2023-02-26,England,90+,male,362,283434,70+,8,424,13,367,-5
2023,8,2023-W08,2023-02-20,2023-02-26,England,90+,female,344,295002,70+,8,424,13,347,-3
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,0-29,male,1,507197,70+,8,424,13,1,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,0-29,female,1,527899,70+,8,424,13,1,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,30-44,male,1,268516,70+,8,424,13,1,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,30-44,female,1,279476,70+,8,424,13,1,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,45-49,male,1,89505,30-69,8,424,11,1,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,45-49,female,1,93159,30-69,8,424,11,1,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,50-54,male,1,89505,30-69,8,424,11,1,-0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,50-54,female,1,93159,30-69,8,424,11,1,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,55-59,male,2,89505,30-69,8,424,11,2,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,55-59,female,2,93159,30-69,8,424,11,2,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,60-64,male,2,89505,30-69,8,424,11,3,-1
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,60-64,female,2,93159,30-69,8,424,11,2,-0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,65-69,male,4,74588,30-69,8,424,11,4,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,65-69,female,4,77632,30-69,8,424,11,4,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,70-74,male,6,74588,70+,8,424,11,6,-0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,70-74,female,6,77632,70+,8,424,11,6,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,75-79,male,10,59670,70+,8,424,11,10,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,75-79,female,9,62106,70+,8,424,11,9,-0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,80-84,male,15,44753,70+,8,424,11,15,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,80-84,female,15,46579,70+,8,424,11,14,1
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,85-89,male,15,22376,70+,8,424,10,15,0
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,85-89,female,15,23290,70+,8,424,10,14,1
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,90+,male,19,14918,70+,8,424,10,20,-1
2023,8,2023-W08,2023-02-20,2023-02-26,Wales,90+,female,20,15526,70+,8,424,10,18,2
2023,9,2023-W09,2023-02-27,2023-03-05,England,0-29,male,19,9636744,70+,9,425,16,19,0
2023,9,2023-W09,2023-02-27,2023-03-05,England,0-29,female,18,10030080,70+,9,425,16,18,0
2023,9,2023-W09,2023-02-27,2023-03-05,England,30-44,male,18,5101806,70+,9,425,15,19,-1
2023,9,2023-W09,2023-02-27,2023-03-05,England,30-44,female,16,5310042,70+,9,425,15,18,-2
2023,9,2023-W09,2023-02-27,2023-03-05,England,45-49,male,12,1700602,30-69,9,425,14,13,-1
2023,9,2023-W09,2023-02-27,2023-03-05,England,45-49,female,12,1770014,30-69,9,425,14,12,0
2023,9,2023-W09,2023-02-27,2023-03-05,England,50-54,male,20,1700602,30-69,9,425,14,21,-1
2023,9,2023-W09,2023-02-27,2023-03-05,England,50-54,female,21,1770014,30-69,9,425,14,19,2
2023,9,2023-W09,2023-02-27,2023-03-05,England,55-59,male,34,1700602,30-69,9,425,14,33,1
2023,9,2023-W09,2023-02-27,2023-03-05,England,55-59,female,32,1770014,30-69,9,425,14,31,1
2023,9,2023-W09,2023-02-27,2023-03-05,England,60-64,male,48,1700602,30-69,9,425,14,49,-1
2023,9,2023-W09,2023-02-27,2023-03-05,England,60-64,female,47,1770014,30-69,9,425,14,47,0
2023,9,2023-W09,2023-02-27,2023-03-05,England,65-69,male,74,1417168,30-69,9,425,14,75,-1
2023,9,2023-W09,2023-02-27,2023-03-05,England,65-69,female,76,1475012,30-69,9,425,14,71,5
2023,9,2023-W09,2023-02-27,2023-03-05,England,70-74,male,115,1417168,70+,9,425,14,120,-5
2023,9,2023-W09,2023-02-27,2023-03-05,England,70-74,female,114,1475012,70+,9,425,14,114,0
2023,9,2023-W09,2023-02-27,2023-03-05,England,75-79,male,184,1133735,70+,9,425,14,192,-8
2023,9,2023-W09,2023-02-27,2023-03-05,England,75-79,female,184,1180009,70+,9,425,14,181,3
2023,9,2023-W09,2023-02-27,2023-03-05,England,80-84,male,327,850301,70+,9,425,14,288,39
2023,9,2023-W09,2023-02-27,2023-03-05,England,80-84,female,273,885007,70+,9,425,14,272,1
2023,9,2023-W09,2023-02-27,2023-03-05,England,85-89,male,288,425150,70+,9,425,13,289,-1
2023,9,2023-W09,2023-02-27,2023-03-05,England,85-89,female,275,442504,70+,9,425,13,273,2
2023,9,2023-W09,2023-02-27,2023-03-05,England,90+,male,371,283434,70+,9,425,13,378,-7
2023,9,2023-W09,2023-02-27,2023-03-05,England,90+,female,381,295002,70+,9,425,13,357,24
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,0-29,male,1,507197,70+,9,425,13,1,-0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,0-29,female,1,527899,70+,9,425,13,1,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,30-44,male,1,268516,70+,9,425,13,1,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,30-44,female,1,279476,70+,9,425,13,1,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,45-49,male,1,89505,30-69,9,425,11,1,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,45-49,female,1,93159,30-69,9,425,11,1,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,50-54,male,1,89505,30-69,9,425,11,1,-0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,50-54,female,1,93159,30-69,9,425,11,1,-0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,55-59,male,2,89505,30-69,9,425,11,2,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,55-59,female,2,93159,30-69,9,425,11,2,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,60-64,male,2,89505,30-69,9,425,11,3,-1
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,60-64,female,3,93159,30-69,9,425,11,2,1
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,65-69,male,4,74588,30-69,9,425,11,4,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,65-69,female,4,77632,30-69,9,425,11,4,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,70-74,male,6,74588,70+,9,425,11,6,-0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,70-74,female,6,77632,70+,9,425,11,6,-0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,75-79,male,11,59670,70+,9,425,11,10,1
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,75-79,female,10,62106,70+,9,425,11,10,0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,80-84,male,15,44753,70+,9,425,11,15,-0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,80-84,female,16,46579,70+,9,425,11,14,2
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,85-89,male,14,22376,70+,9,425,10,15,-1
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,85-89,female,16,23290,70+,9,425,10,15,1
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,90+,male,20,14918,70+,9,425,10,20,-0
2023,9,2023-W09,2023-02-27,2023-03-05,Wales,90+,female,18,15526,70+,9,425,10,19,-1
2023,10,2023-W10,2023-03-06,2023-03-12,England,0-29,male,19,9636744,70+,10,426,16,20,-1
2023,10,2023-W10,2023-03-06,2023-03-12,England,0-29,female,18,10030080,70+,10,426,16,19,-1
2023,10,2023-W10,2023-03-06,2023-03-12,England,30-44,male,20,5101806,70+,10,426,15,20,0
2023,10,2023-W10,2023-03-06,2023-03-12,England,30-44,female,18,5310042,70+,10,426,15,18,-0
2023,10,2023-W10,2023-03-06,2023-03-12,England,45-49,male,13,1700602,30-69,10,426,14,13,0
2023,10,2023-W10,2023-03-06,2023-03-12,England,45-49,female,13,1770014,30-69,10,426,14,12,1
2023,10,2023-W10,2023-03-06,2023-03-12,England,50-54,male,19,1700602,30-69,10,426,14,21,-2
2023,10,2023-W10,2023-03-06,2023-03-12,England,50-54,female,19,1770014,30-69,10,426,14,20,-1
2023,10,2023-W10,2023-03-06,2023-03-12,England,55-59,male,35,1700602,30-69,10,426,14,34,1
2023,10,2023-W10,2023-03-06,2023-03-12,England,55-59,female,30,1770014,30-69,10,426,14,32,-2
2023,10,2023-W10,2023-03-06,2023-03-12,England,60-64,male,56,1700602,30-69,10,426,14,51,5
2023,10,2023-W10,2023-03-06,2023-03-12,England,60-64,female,50,1770014,30-69,10,426,14,48,2
2023,10,2023-W10,2023-03-06,2023-03-12,England,65-69,male,84,1417168,30-69,10,426,14,78,6
2023,10,2023-W10,2023-03-06,2023-03-12,England,65-69,female,75,1475012,30-69,10,426,14,73,2
2023,10,2023-W10,2023-03-06,2023-03-12,England,70-74,male,117,1417168,70+,10,426,14,126,-9
2023,10,2023-W10,2023-03-06,2023-03-12,England,70-74,female,120,1475012,70+,10,426,14,119,1
2023,10,2023-W10,2023-03-06,2023-03-12,England,75-79,male,186,1133735,70+,10,426,14,200,-14
2023,10,2023-W10,2023-03-06,2023-03-12,England,75-79,female,201,1180009,70+,10,426,14,189,12
2023,10,2023-W10,2023-03-06,2023-03-12,England,80-84,male,317,850301,70+,10,426,14,300,17
2023,10,2023-W10,2023-03-06,2023-03-12,England,80-84,female,304,885007,70+,10,426,14,284,20
2023,10,2023-W10,2023-03-06,2023-03-12,England,85-89,male,305,425150,70+,10,426,13,301,4
2023,10,2023-W10,2023-03-06,2023-03-12,England,85-89,female,290,442504,70+,10,426,13,285,5
2023,10,2023-W10,2023-03-06,2023-03-12,England,90+,male,365,283434,70+,10,426,13,394,-29
2023,10,2023-W10,2023-03-06,2023-03-12,England,90+,female,373,295002,70+,10,426,13,372,1
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,0-29,male,1,507197,70+,10,426,13,1,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,0-29,female,1,527899,70+,10,426,13,1,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,30-44,male,1,268516,70+,10,426,13,1,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,30-44,female,1,279476,70+,10,426,13,1,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,45-49,male,1,89505,30-69,10,426,11,1,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,45-49,female,1,93159,30-69,10,426,11,1,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,50-54,male,1,89505,30-69,10,426,11,1,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,50-54,female,1,93159,30-69,10,426,11,1,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,55-59,male,2,89505,30-69,10,426,11,2,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,55-59,female,2,93159,30-69,10,426,11,2,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,60-64,male,2,89505,30-69,10,426,11,3,-1
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,60-64,female,3,93159,30-69,10,426,11,3,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,65-69,male,4,74588,30-69,10,426,11,4,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,65-69,female,4,77632,30-69,10,426,11,4,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,70-74,male,7,74588,70+,10,426,11,7,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,70-74,female,6,77632,70+,10,426,11,6,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,75-79,male,10,59670,70+,10,426,11,11,-1
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,75-79,female,10,62106,70+,10,426,11,10,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,80-84,male,16,44753,70+,10,426,11,16,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,80-84,female,15,46579,70+,10,426,11,15,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,85-89,male,16,22376,70+,10,426,10,16,-0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,85-89,female,14,23290,70+,10,426,10,15,-1
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,90+,male,21,14918,70+,10,426,10,21,0
2023,10,2023-W10,2023-03-06,2023-03-12,Wales,90+,female,20,15526,70+,10,426,10,20,0
2023,11,2023-W11,2023-03-13,2023-03-19,England,0-29,male,21,9636744,70+,11,427,16,20,1
2023,11,2023-W11,2023-03-13,2023-03-19,England,0-29,female,21,10030080,70+,11,427,16,19,2
2023,11,2023-W11,2023-03-13,2023-03-19,England,30-44,male,19,5101806,70+,11,427,15,20,-1
2023,11,2023-W11,2023-03-13,2023-03-19,England,30-44,female,18,5310042,70+,11,427,15,19,-1
2023,11,2023-W11,2023-03-13,2023-03-19,England,45-49,male,13,1700602,30-69,11,427,14,14,-1
2023,11,2023-W11,2023-03-13,2023-03-19,England,45-49,female,12,1770014,30-69,11,427,14,13,-1
2023,11,2023-W11,2023-03-13,2023-03-19,England,50-54,male,21,1700602,30-69,11,427,14,22,-1
2023,11,2023-W11,2023-03-13,2023-03-19,England,50-54,female,20,1770014,30-69,11,427,14,21,-1
2023,11,2023-W11,2023-03-13,2023-03-19,England,55-59,male,38,1700602,30-69,11,427,14,36,2
2023,11,2023-W11,2023-03-13,2023-03-19,England,55-59,female,32,1770014,30-69,11,427,14,34,-2
2023,11,2023-W11,2023-03-13,2023-03-19,England,60-64,male,54,1700602,30-69,11,427,14,54,0
2023,11,2023-W11,2023-03-13,2023-03-19,England,60-64,female,55,1770014,30-69,11,427,14,51,4
2023,11,2023-W11,2023-03-13,2023-03-19,England,65-69,male,83,1417168,30-69,11,427,14,82,1
2023,11,2023-W11,2023-03-13,2023-03-19,England,65-69,female,74,1475012,30-69,11,427,14,77,-3
2023,11,2023-W11,2023-03-13,2023-03-19,England,70-74,male,134,1417168,70+,11,427,14,130,4
2023,11,2023-W11,2023-03-13,2023-03-19,England,70-74,female,122,1475012,70+,11,427,14,123,-1
2023,11,2023-W11,2023-03-13,2023-03-19,England,75-79,male,201,1133735,70+,11,427,14,208,-7
2023,11,2023-W11,2023-03-13,2023-03-19,England,75-79,female,177,1180009,70+,11,427,14,196,-19
2023,11,2023-W11,2023-03-13,2023-03-19,England,80-84,male,341,850301,70+,11,427,14,312,29
2023,11,2023-W11,2023-03-13,2023-03-19,England,80-84,female,283,885007,70+,11,427,14,295,-12
2023,11,2023-W11,2023-03-13,2023-03-19,England,85-89,male,309,425150,70+,11,427,13,313,-4
2023,11,2023-W11,2023-03-13,2023-03-19,England,85-89,female,291,442504,70+,11,427,13,296,-5
2023,11,2023-W11,2023-03-13,2023-03-19,England,90+,male,393,283434,70+,11,427,13,409,-16
2023,11,2023-W11,2023-03-13,2023-03-19,England,90+,female,407,295002,70+,11,427,13,387,20
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,0-29,male,1,507197,70+,11,427,13,1,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,0-29,female,1,527899,70+,11,427,13,1,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,30-44,male,1,268516,70+,11,427,13,1,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,30-44,female,1,279476,70+,11,427,13,1,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,45-49,male,1,89505,30-69,11,427,11,1,0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,45-49,female,1,93159,30-69,11,427,11,1,0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,50-54,male,1,89505,30-69,11,427,11,1,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,50-54,female,1,93159,30-69,11,427,11,1,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,55-59,male,2,89505,30-69,11,427,11,2,0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,55-59,female,2,93159,30-69,11,427,11,2,0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,60-64,male,3,89505,30-69,11,427,11,3,0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,60-64,female,3,93159,30-69,11,427,11,3,0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,65-69,male,4,74588,30-69,11,427,11,4,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,65-69,female,4,77632,30-69,11,427,11,4,-0
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,70-74,male,6,74588,70+,11,427,11,7,-1
2023,11,2023-W11,2023-03-13,2023-03-19,Wales,70-74,female,6,77632,70+,11,427,11,7,-1
